,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
4878,U001,0200794332,COST systems,2020-04-16 23:20:18.726562500,2020,1930730452.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAAX,29504.99,0-15
4879,U001,0200769623,WAL-MAR associates,2020-05-29 15:55:52.000000000,2020,1930843509.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,14485.73,0-15
4880,U001,200915438,GROC co,2020-05-20 07:56:01.281250000,2020,1930821841.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,15072.0,0-15
4881,U001,0200744019,TARG us,2020-04-06 06:11:37.625000000,2020,1930653878.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,56030.9,0-15
4882,U001,0200020431,DEC trust,2020-04-22 07:48:15.250000000,2020,1930817813.0,2020-04-23 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,12726.41,
4883,U001,0200769623,WAL-MAR associates,2020-04-24 22:00:13.250000000,2020,1930699121.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,44621.36,0-15
4884,U001,0200759878,SA trust,2020-04-12 17:39:29.625000000,2020,1930685753.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,14631.35,0-15
4885,U001,0200711029,WEGMAN corporation,2020-04-29 15:47:15.875000000,2020,1930710163.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,13584.26,16-30
4886,U001,0200760666,KEHE  in,2020-04-14 10:47:46.531250000,2020,1930668460.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,23328.0,0-15
4887,U001,0200705372,FR in,2020-05-20 01:41:52.125000000,2020,1930637150.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,5409.06,0-15
4888,U001,0200700919,US  us,2020-03-19 20:54:32.625000000,2020,1930581301.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,52158.05,0-15
4889,CA02,0140106408,WAL-M corporation,2020-05-02 22:06:18.000000000,2020,2960624162.0,2020-03-27 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,8211.525,16-30
4890,U001,0200772595,SAFEW trust,2020-03-20 04:20:24.500000000,2020,1930597409.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,88657.02,0-15
4891,U001,0200974851,RESTA foundation,2020-04-03 22:59:01.437500000,2020,1930631486.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,344.73,0-15
4892,U001,0200769623,WAL-MAR llc,2020-05-29 19:21:27.875000000,2020,1930829266.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,30965.69,16-30
4893,U001,0100031704,DELHAIZE in,2020-05-05 15:03:24.578125000,2020,1930801011.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,101229.2,0-15
4894,U001,0200705742,DOT foundation,2020-05-15 17:44:18.718750000,2020,1930860269.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,14825.25,
4895,CA02,0140104423,METRO  llc,2020-04-19 20:41:36.500000000,2020,2960625503.0,2020-03-30 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,21730.163,0-15
4896,U001,200148860,DOLLA trust,2020-05-16 15:45:43.031250000,2020,1930863149.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,38822.79,
4897,U001,0200772670,ASSOCIAT co,2020-04-12 22:59:47.460937500,2020,1930708570.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAU5,32511.64,0-15
4898,U001,0200769623,WAL-MAR in,2020-04-20 03:23:13.875000000,2020,1930673977.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,29994.8,16-30
4899,U001,0200466603,SMITH'S in,2020-04-01 21:39:13.656250000,2020,1930642923.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.06,0-15
4900,U001,0200353024,DECA systems,2020-03-22 13:05:20.281250000,2020,1930690417.0,2020-03-24 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,12661.16,
4901,U001,0200769623,WAL-MAR foundation,2020-04-22 05:41:41.625000000,2020,1930687042.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,23199.16,16-30
4902,U001,0200308132,COLORA associates,2020-05-10 03:00:41.625000000,2020,1930753228.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,1220.15,16-30
4903,U001,0200353024,DECA llc,2020-04-22 12:06:28.843750000,2020,1930817826.0,2020-04-23 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,44882.86,
4904,U001,0200793122,PIGGLY associates,2020-03-18 05:42:27.328125000,2020,1930584378.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,40639.32,0-15
4905,U001,0200742791,QUI co,2020-04-29 22:54:13.875000000,2020,1930759241.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,1606.42,0-15
4906,U001,0200769623,WAL-MAR associates,2020-06-07 22:39:40.250000000,2020,1930879682.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,33619.1,0-15
4907,U001,200769623,WAL-MAR associates,2020-06-09 13:07:22.750000000,2020,1930884220.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,32711.91,16-30
4908,U001,0200704045,RA in,2020-03-20 21:55:30.062500000,2020,1930583665.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,517.27,0-15
4909,U001,0200416837,DEC in,2020-04-08 23:21:59.335937500,2020,1930674716.0,2020-03-20 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,160.74,0-15
4910,U001,0100043948,AMERIC foundation,2020-05-14 05:07:51.750000000,2020,1930804441.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,17319.8,0-15
4911,U001,200794332,COST foundation,2020-05-24 06:53:21.593750000,2020,1930862697.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAAX,49093.01,0-15
4912,U001,0200726979,BJ'S  llc,2020-03-22 03:01:58.375000000,2020,1930584591.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAA8,27.67,0-15
4913,U001,0200739006,AL associates,2020-04-22 06:05:50.652343750,2020,1930731622.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,25534.7,0-15
4914,U001,0200020431,DEC co,2020-03-08 05:03:19.484375000,2020,1930605346.0,2020-03-05 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,8994.97,
4915,U001,0200705742,DOT foundation,2020-04-19 06:41:34.656250000,2020,1930767678.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,4524.66,
4916,U001,0200769623,WAL-MAR corp,2020-04-25 01:34:31.500000000,2020,1930703917.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,2019.69,16-30
4917,U001,0200772670,ASSOCIAT associates,2020-04-09 02:37:18.671875000,2020,1930699622.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAU5,10480.44,0-15
4918,U001,0100001196,DOLLAR corporation,2020-05-04 11:07:29.695312500,2020,1930800151.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,70059.55,0-15
4919,U001,0200726979,BJ'S  foundation,2020-04-09 22:31:56.437500000,2020,1930688759.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,391.98,0-15
4920,U001,0200799367,MCL ,2020-04-27 19:37:56.375000000,2020,1930753608.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,92473.42,0-15
4921,U001,0200769623,WAL-MAR ,2020-03-30 17:51:43.875000000,2020,1930593975.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,1748.38,0-15
4922,U001,200719839,ASSOCI llc,2020-04-21 09:24:55.742187500,2020,1930749108.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,70532.68,0-15
4923,U001,0200744019,TARG systems,2020-05-13 03:49:24.375000000,2020,1930793564.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,68.76,0-15
4924,U001,200726979,BJ'S  in,2020-04-06 23:15:46.500000000,2020,1930674585.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,964.5,0-15
4925,U001,0200793319,SHERM'S  trust,2020-05-17 19:59:53.750000000,2020,1930782898.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,5047.26,16-30
4926,U001,0200418007,AM associates,2020-06-03 15:50:18.968750000,2020,1930718382.0,2020-04-02 00:00:00.000000000,2020-06-06 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAGD,9676.8,
4927,U001,200705372,FR us,2020-04-09 08:21:37.921875000,2020,1930687742.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,17180.66,0-15
4928,U001,0200744019,TARG co,2020-04-25 06:44:02.812500000,2020,1930739785.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,9953.8,0-15
4929,U001,0200152991,JET corporation,2020-04-20 11:57:33.625000000,2020,1930733021.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,4570.9,0-15
4930,U001,0200769623,WAL-MAR corp,2020-03-28 19:01:24.750000000,2020,1930576690.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,3403.8,0-15
4931,U001,0200744019,TARG associates,2020-05-03 06:29:55.187500000,2020,1930777181.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,14319.56,0-15
4932,U001,0200769623,WAL-MAR co,2020-05-11 17:23:06.750000000,2020,1930773528.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,33824.77,16-30
4933,U001,0200762301,C&S WH associates,2020-04-16 08:07:04.994140625,2020,1930729065.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAC6,1563.46,0-15
4934,U001,0200803720,DEC systems,2020-04-09 04:20:16.531250000,2020,1930692157.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,254.34,0-15
4935,U001,0200772595,SAFEW trust,2020-04-23 11:53:14.281250000,2020,1930744089.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,46119.93,0-15
4936,U001,CCCA02,KRAFT  in,2020-05-02 14:30:57.937500000,2020,1930673543.0,2020-03-20 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAG2,8049.6,0-15
4937,U001,0200769623,WAL-MAR us,2020-05-08 11:35:30.375000000,2020,1930763757.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,40160.78,16-30
4938,U001,0200762301,C&S WH llc,2020-04-08 14:38:52.453125000,2020,1930685663.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,127595.25,0-15
4939,U001,0200769623,WAL-MAR corp,2020-05-21 01:39:11.625000000,2020,1930812776.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,6454.82,16-30
4940,U001,0100054178,ROUNDY systems,2020-04-06 23:38:50.875000000,2020,1930570303.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,5618.48,16-30
4941,U001,0200762301,C&S WH associates,2020-05-09 05:34:27.343750000,2020,1930617865.0,2020-03-08 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAGD,959.61,
4942,U001,0200744019,TARG co,2020-04-10 23:18:56.531250000,2020,1930683082.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,109574.24,0-15
4943,U001,0200743129,BROOKS us,2020-03-17 22:32:53.992187500,2020,1930586052.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,3231.45,0-15
4944,U001,0200793088,DEMOU foundation,2020-05-15 16:52:57.613281250,2020,1930834111.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,59515.85,0-15
4945,U001,0200705089,JETR us,2020-05-12 07:08:40.156250000,2020,1930821848.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,11839.69,0-15
4946,U001,0200936373,SUPE foundation,2020-04-09 03:11:01.906250000,2020,1930669735.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,90958.69,0-15
4947,U001,0200759878,SA us,2020-03-31 01:43:17.718750000,2020,1930636986.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,53980.13,0-15
4948,U001,0200769623,WAL-MAR corporation,2020-04-28 00:54:53.375000000,2020,1930716293.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,39373.12,16-30
4949,U001,0200761734,H E BUT systems,2020-04-12 10:07:51.656250000,2020,1930709456.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15310.61,0-15
4950,U001,0200759878,SA ,2020-04-19 10:24:24.085937500,2020,1930736975.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,4678.62,0-15
4951,CA02,0140105686,SYSC us,2020-04-19 00:05:53.250000000,2020,2960622080.0,2020-03-23 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,CA10,13209.0,16-30
4952,U001,0200769623,WAL-MAR associates,2020-04-18 22:19:57.000000000,2020,1930666817.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,2079.73,0-15
4953,U001,0200769623,WAL-MAR associates,2020-04-19 22:24:37.125000000,2020,1930675191.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,10657.35,0-15
4954,U001,0200936373,SUPE ,2020-04-18 08:22:00.500000000,2020,1930726944.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,16952.45,0-15
4955,CA02,0140106408,WAL-M corporation,2020-05-05 18:44:22.750000000,2020,2960624096.0,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,24461.667999999998,16-30
4956,U001,0200769623,WAL-MAR trust,2020-05-28 21:37:58.375000000,2020,1930837709.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,32945.89,16-30
4957,U001,0200706844,WINC corporation,2020-05-24 21:04:06.625000000,2020,1930816123.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,43798.14,16-30
4958,U013,0100046480,PJ  ,2020-04-23 20:56:38.182617188,2020,1991842168.0,2020-04-24 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAUP,13901.0,
4959,CA02,0100030194,AMAZO trust,2020-04-05 16:13:42.875000000,2020,2960619353.0,2020-03-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,47368.622,0-15
4960,U001,0200779051,AFFILI foundation,2020-05-06 15:57:03.812500000,2020,1930645963.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,10641.23,
4961,U001,0200337148,COAS co,2020-05-13 16:20:19.761718750,2020,1930834457.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,72843.85,0-15
4962,U001,0200762950,HAR associates,2020-05-10 04:43:35.968750000,2020,1930818603.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,14183.03,0-15
4963,U001,0200769623,WAL-MAR trust,2020-05-05 00:07:52.250000000,2020,1930740678.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,8537.96,16-30
4964,U001,0200778870,C corp,2020-05-11 19:32:01.140625000,2020,1930821745.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,101455.92,0-15
4965,U001,0200418007,AM us,2020-04-17 16:19:39.597656250,2020,1930705660.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,4490.98,0-15
4966,U001,0200704858,WAKE foundation,2020-04-30 14:19:40.125000000,2020,1930729484.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,13990.24,0-15
4967,U001,200769623,WAL-MAR in,2020-06-10 10:54:11.125000000,2020,1930881177.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,996.04,16-30
4968,U001,0200769623,WAL-MAR llc,2020-03-28 19:53:10.875000000,2020,1930581057.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,9027.14,0-15
4969,U001,0200707822,PUBLI llc,2020-04-13 06:08:41.750000000,2020,1930700386.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,121690.47,0-15
4970,U001,0200769623,WAL-MAR associates,2020-03-28 16:41:05.875000000,2020,1930582315.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,15798.25,0-15
4971,U001,0200750051,ALBER co,2020-05-08 03:59:38.309570312,2020,1930821515.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,42410.15,0-15
4972,U001,0200705742,DOT co,2020-04-04 02:43:06.812500000,2020,1930674681.0,2020-03-20 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAD1,13638.72,
4973,U001,0200803720,DEC us,2020-04-21 10:28:14.046875000,2020,1930773141.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,4466.22,
4974,U001,0200794332,COST trust,2020-05-17 00:44:30.542968750,2020,1930830284.0,2020-04-27 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-04-27 00:00:00.000000000,NA84,28521.8,0-15
4975,U001,200769623,WAL-MAR us,2020-06-15 18:00:58.875000000,2020,1930884152.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,188.67,16-30
4976,U001,0200706844,WINC corporation,2020-03-31 15:42:42.875000000,2020,1930572690.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,41578.28,16-30
4977,U001,0200769623,WAL-MAR in,2020-06-03 10:41:49.250000000,2020,1930855263.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,661.11,16-30
4978,U001,200778355,US  corp,2020-05-17 08:25:10.218750000,2020,1930831172.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,26029.93,0-15
4979,U001,0200769623,WAL-MAR us,2020-05-13 02:03:13.250000000,2020,1930777938.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,52003.22,16-30
4980,U001,0100031704,DELHAIZE trust,2020-04-11 08:26:03.535156250,2020,1930711449.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,74257.59,0-15
4981,U001,0200769623,WAL-MAR in,2020-06-02 06:00:56.750000000,2020,1930827384.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,215.38,16-30
4982,U001,0200769623,WAL-MAR co,2020-04-11 10:48:30.375000000,2020,1930636799.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,43652.52,16-30
4983,U001,0200794332,COST systems,2020-03-20 17:52:33.355468750,2020,1930600028.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAAX,25704.74,0-15
4984,U001,0100008001,ANHA foundation,2020-03-14 23:40:41.632812500,2020,1930576780.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,6987.79,0-15
4985,U001,0200799538,UNITE llc,2020-03-31 01:38:23.562500000,2020,1930638050.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,89731.64,0-15
4986,U001,0200803720,DEC foundation,2020-03-21 10:42:32.640625000,2020,1930612429.0,2020-03-06 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3771.14,
4987,U001,0200772595,SAFEW associates,2020-05-07 09:59:30.328125000,2020,1930585466.0,2020-03-03 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAGD,25337.62,0-15
4988,U001,0200744019,TARG us,2020-05-20 22:24:25.500000000,2020,1930838016.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,4820.84,0-15
